Loyalty Number,Total Flights Overall,Total Distance,Total Points Earned,Total Points Redeemed,Total Redemption Value,Inactive Months,Engagement Score,Customer Tenure,CLV,Salary,Loyalty Card,Education,Marital Status,Gender,Province,Cancelled,Avg Flights Per Month,Overall Redemption Ratio,Inactivity Percentage,Value Per Flight,Churn Risk,Value Segment,Engagement Segment,Customer Type,Recommended Action
755082,41,64492,64492.0,791,143,8,0.590575,2,8935.27,78245.0,Nova,Bachelor,Married,Female,Ontario,0,1.64,0.012264896965562154,0.1111111111111111,212.74452380952383,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755145,4,5340,5340.0,0,0,23,-1.7999583333333333,0,17786.28,104928.0,Aurora,Bachelor,Single,Female,British Columbia,0,4.0,0.0,0.3194444444444444,3557.256,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755276,29,38751,38751.0,892,160,12,-0.15363958333333333,2,4772.94,105231.0,Star,Master,Divorced,Female,Alberta,0,1.16,0.02301816680429397,0.16666666666666666,159.09799999999998,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
755290,37,58662,58662.0,1110,200,8,0.4708041666666667,2,21423.64,,Nova,College,Married,Male,Ontario,0,1.48,0.018921637147776282,0.1111111111111111,563.78,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755337,36,60883,60883.0,0,0,10,0.2971854166666667,4,9426.38,60379.0,Star,Bachelor,Married,Female,Ontario,0,0.7346938775510204,0.0,0.1388888888888889,254.767027027027,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755362,30,48231,48231.0,818,148,13,-0.15688958333333333,1,6889.62,54455.0,Nova,Bachelor,Married,Male,Quebec,0,2.3076923076923075,0.01695969480842594,0.18055555555555555,222.2458064516129,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
755367,36,52379,52379.0,1531,275,8,0.4107020833333333,3,2175.74,,Star,College,Single,Female,British Columbia,0,0.972972972972973,0.029228713249331805,0.1111111111111111,58.80378378378378,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
755374,39,55746,55746.0,1141,205,8,0.49424583333333333,3,2878.77,89853.0,Nova,Bachelor,Married,Female,Manitoba,0,1.054054054054054,0.020467469101476312,0.1111111111111111,71.96925,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
755406,29,46500,46500.0,472,85,15,-0.3552083333333333,4,6674.46,99706.0,Nova,Bachelor,Married,Male,Ontario,0,0.5918367346938775,0.010150319347971011,0.20833333333333334,222.482,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
755533,27,45682,45682.0,1005,181,13,-0.2353208333333333,4,2396.22,,Star,College,Married,Male,Quebec,0,0.5510204081632653,0.02199943086049515,0.18055555555555555,85.5792857142857,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
755538,32,36183,36183.0,948,170,11,-0.023856250000000006,2,5229.68,74119.0,Aurora,High School or Below,Divorced,Male,Quebec,0,1.28,0.02619942516029184,0.1527777777777778,158.47515151515154,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
755582,0,0,0.0,0,0,24,-2.0,4,2734.15,57419.0,Star,Bachelor,Married,Male,Manitoba,1,0.0,0.0,0.3333333333333333,2734.15,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
755668,28,52617,52617.0,1109,199,12,-0.08781041666666661,4,31215.69,,Star,College,Single,Male,Ontario,0,0.5714285714285714,0.021076437720932,0.16666666666666666,1076.4031034482757,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755759,27,40111,40111.0,1214,219,13,-0.2701395833333333,2,11660.57,47643.0,Nova,Bachelor,Divorced,Female,Ontario,0,1.08,0.030265257279617073,0.18055555555555555,416.44892857142855,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755867,31,49671,49671.0,1015,183,10,0.12294375,2,19259.84,58230.0,Star,Bachelor,Married,Male,Yukon,0,1.24,0.020434047350620068,0.1388888888888889,601.87,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
755977,34,56833,56833.0,2020,364,10,0.23020625000000003,3,51337.91,85174.0,Star,Bachelor,Single,Male,Ontario,0,0.918918918918919,0.0355421050779463,0.1388888888888889,1466.7974285714288,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756043,0,0,0.0,0,0,24,-2.0,6,9816.53,59169.0,Nova,Bachelor,Married,Male,British Columbia,0,0.0,0.0,0.3333333333333333,9816.53,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
756065,27,33333,33333.0,1160,209,11,-0.14583541666666666,2,8556.42,,Aurora,College,Married,Male,Ontario,0,1.08,0.03479930401391972,0.1527777777777778,305.5864285714286,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756280,0,0,0.0,0,0,24,-2.0,4,28435.64,,Nova,College,Single,Male,British Columbia,1,0.0,0.0,0.3333333333333333,28435.64,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
756317,28,43045,43045.0,2725,491,14,-0.31430208333333326,1,9095.74,,Aurora,College,Single,Female,Alberta,0,2.1538461538461537,0.06330437206709102,0.19444444444444445,313.6462068965517,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756341,39,58521,58521.0,3146,566,10,0.34492291666666675,2,6412.37,74916.0,Star,Bachelor,Divorced,Female,Quebec,0,1.56,0.0537575612590137,0.1388888888888889,160.30925,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756355,55,100472,100472.0,1678,302,6,1.2737833333333333,4,9032.37,,Aurora,College,Married,Female,British Columbia,0,1.1224489795918366,0.016701004249897983,0.08333333333333333,161.29232142857146,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756481,46,64539,64539.0,429,77,10,0.5283687499999999,2,3059.06,,Nova,College,Married,Female,Quebec,0,1.84,0.006647040594979858,0.1388888888888889,65.0863829787234,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
756496,39,45627,45627.0,2063,371,10,0.26433541666666666,6,4303.64,86098.0,Star,Bachelor,Single,Male,British Columbia,0,0.5342465753424658,0.045213465415972647,0.1388888888888889,107.59100000000001,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756515,45,46408,46408.0,355,64,8,0.5608833333333333,4,5089.69,77622.0,Star,Bachelor,Married,Male,Ontario,0,0.9183673469387755,0.007649378353336637,0.1111111111111111,110.64543478260869,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
756526,0,0,0.0,0,0,24,-2.0,6,15417.68,83013.0,Star,Bachelor,Married,Male,British Columbia,0,0.0,0.0,0.3333333333333333,15417.68,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
756543,44,72915,72915.0,1461,262,9,0.6223854166666667,2,4841.06,49065.0,Star,Bachelor,Married,Female,British Columbia,0,1.76,0.020036754621756542,0.125,107.57911111111112,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
756559,0,0,0.0,0,0,24,-2.0,6,5021.15,77266.0,Star,Bachelor,Married,Female,Newfoundland,0,0.0,0.0,0.3333333333333333,5021.15,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
756592,0,0,0.0,0,0,24,-2.0,6,6199.96,,Aurora,College,Single,Male,Quebec,0,0.0,0.0,0.3333333333333333,6199.96,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
756636,4,7796,7796.0,0,0,23,-1.7846083333333331,0,5060.3,,Star,College,Married,Male,Ontario,0,4.0,0.0,0.3194444444444444,1012.0600000000001,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
756646,39,62795,62795.0,377,68,9,0.45496875,3,8205.39,94720.0,Aurora,Bachelor,Married,Male,Alberta,0,1.054054054054054,0.006003567106185107,0.125,205.13475,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756663,0,0,0.0,453,82,24,-2.0,0,2651.62,56201.0,Star,Bachelor,Married,Male,Ontario,0,0.0,453.0,0.3333333333333333,2651.62,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
756668,25,35757,35757.0,0,0,15,-0.5056854166666666,4,5802.07,103283.0,Star,Bachelor,Married,Female,Ontario,0,0.5102040816326531,0.0,0.20833333333333334,223.15653846153845,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
756791,37,54136,54136.0,0,0,13,0.02585,5,4639.04,,Star,College,Single,Female,Alberta,0,0.6065573770491803,0.0,0.18055555555555555,122.08,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756833,47,77098,77098.0,1175,211,7,0.8776958333333335,5,7840.17,74651.0,Star,Bachelor,Single,Male,Ontario,0,0.7704918032786885,0.015240145786586078,0.09722222222222222,163.336875,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
756862,21,35206,35206.0,587,106,15,-0.5924625,4,11469.63,51744.0,Star,Doctor,Married,Male,Quebec,0,0.42857142857142855,0.0166728207458744,0.20833333333333334,521.3468181818181,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756867,30,49334,49334.0,2080,375,12,-0.06666249999999996,2,7587.34,,Star,College,Married,Male,British Columbia,0,1.2,0.04216073781291173,0.16666666666666666,244.75290322580645,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756891,44,61208,61208.0,440,79,7,0.7158833333333333,4,12097.91,,Nova,College,Married,Male,Ontario,0,0.8979591836734694,0.0071884853534610925,0.09722222222222222,268.8424444444444,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756892,33,42465,42465.0,1710,308,11,0.03623958333333336,3,2744.52,101166.0,Star,Bachelor,Divorced,Male,Ontario,0,0.8918918918918919,0.040267508124146374,0.1527777777777778,80.72117647058823,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756907,43,55672,55672.0,867,156,11,0.32711666666666667,1,5021.15,77266.0,Aurora,Bachelor,Married,Female,Quebec,0,3.3076923076923075,0.015573078512025577,0.1527777777777778,114.11704545454545,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
756928,45,71960,71960.0,1762,317,6,0.88725,3,8044.87,84147.0,Star,Bachelor,Married,Male,Alberta,0,1.2162162162162162,0.02448548519336863,0.08333333333333333,174.88847826086956,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756929,51,83645,83645.0,1174,211,8,0.9186145833333333,4,3709.92,,Nova,College,Single,Female,Quebec,0,1.0408163265306123,0.014035339406546637,0.1111111111111111,71.34461538461538,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
756967,38,51203,51203.0,780,141,6,0.6116854166666666,6,9904.98,,Star,College,Single,Female,Quebec,0,0.5205479452054794,0.015233184907429108,0.08333333333333333,253.97384615384615,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
756973,0,0,0.0,0,0,24,-2.0,4,4862.91,58863.0,Star,Bachelor,Married,Female,Manitoba,1,0.0,0.0,0.3333333333333333,4862.91,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
757010,30,50248,50248.0,462,83,10,0.10571666666666668,3,2483.67,87238.0,Star,Bachelor,Married,Female,British Columbia,0,0.8108108108108109,0.009194212820155624,0.1388888888888889,80.1183870967742,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
757041,24,35596,35596.0,850,153,14,-0.4441916666666666,2,8334.32,68385.0,Nova,Bachelor,Divorced,Male,British Columbia,0,0.96,0.023878416720510155,0.19444444444444445,333.3728,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
757047,38,59826,59826.0,1202,217,9,0.41557916666666667,1,4014.45,59262.0,Nova,Bachelor,Married,Male,British Columbia,0,2.923076923076923,0.020091263142059605,0.125,102.93461538461538,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
757060,0,0,0.0,0,0,24,-2.0,5,5802.07,103283.0,Star,Bachelor,Married,Female,Alberta,1,0.0,0.0,0.3333333333333333,5802.07,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
757127,0,0,0.0,0,0,24,-2.0,0,5459.22,92794.0,Aurora,Bachelor,Married,Female,Quebec,0,0.0,0.0,0.3333333333333333,5459.22,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
757270,17,28595,28595.0,0,0,19,-1.0504479166666665,2,4737.87,,Nova,College,Married,Male,Alberta,1,0.68,0.0,0.2638888888888889,263.215,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
757387,31,54918,54918.0,585,105,11,0.07240416666666664,3,3230.58,77914.0,Nova,Bachelor,Divorced,Male,Saskatchewan,0,0.8378378378378378,0.010652051202680311,0.1527777777777778,100.955625,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
757416,0,0,0.0,0,0,24,-2.0,6,13270.94,52927.0,Aurora,Bachelor,Married,Male,British Columbia,0,0.0,0.0,0.3333333333333333,13270.94,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
757420,38,65900,65900.0,638,115,11,0.28687500000000005,4,2902.62,49390.0,Nova,Bachelor,Married,Female,Saskatchewan,0,0.7755102040816326,0.009681188449340678,0.1527777777777778,74.42615384615384,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
757446,35,52739,52739.0,783,141,8,0.39211875,5,4130.38,,Nova,College,Single,Female,Ontario,0,0.5737704918032787,0.014846416382252559,0.1111111111111111,114.73277777777778,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
757547,47,71845,71845.0,0,0,9,0.6781979166666666,2,9816.53,59169.0,Nova,Bachelor,Married,Female,Quebec,0,1.88,0.0,0.125,204.51104166666667,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
757634,45,66682,66682.0,1454,261,9,0.6042625,2,5178.7,80892.0,Aurora,Bachelor,Married,Female,Alberta,0,1.8,0.02180465785882459,0.125,112.58043478260869,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
757691,36,50906,50906.0,1042,188,8,0.40149583333333333,1,5332.46,82347.0,Nova,Bachelor,Married,Female,British Columbia,0,2.769230769230769,0.02046869782151767,0.1111111111111111,144.12054054054053,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
757696,26,43832,43832.0,1269,229,9,0.06561666666666667,6,22195.8,89689.0,Nova,Bachelor,Married,Male,British Columbia,0,0.3561643835616438,0.028950790500307987,0.125,822.0666666666666,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
757704,0,0,0.0,0,0,24,-2.0,0,7821.19,,Star,College,Single,Male,British Columbia,0,0.0,0.0,0.3333333333333333,7821.19,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
757834,39,45952,45952.0,726,130,9,0.34970000000000007,3,17569.16,62247.0,Aurora,Bachelor,Married,Male,New Brunswick,0,1.054054054054054,0.0157987508976563,0.125,439.229,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
757879,40,75660,75660.0,1251,225,11,0.3895416666666667,1,14019.83,55131.0,Nova,Bachelor,Divorced,Male,British Columbia,0,3.076923076923077,0.016534277897463687,0.1527777777777778,341.9470731707317,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
757885,29,45103,45103.0,0,0,12,-0.11393958333333333,4,7647.45,98871.0,Nova,Bachelor,Married,Female,Quebec,0,0.5918367346938775,0.0,0.16666666666666666,254.915,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
757938,30,44841,44841.0,725,130,11,-0.011410416666666664,1,4860.62,72660.0,Star,High School or Below,Single,Male,British Columbia,0,2.3076923076923075,0.016167878328352883,0.1527777777777778,156.79419354838709,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
758113,47,73857,73857.0,0,0,7,0.8574395833333334,2,5886.22,,Aurora,College,Single,Male,Ontario,0,1.88,0.0,0.09722222222222222,122.62958333333334,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
758165,27,43997,43997.0,743,134,13,-0.24585208333333333,0,2160.92,,Star,College,Single,Male,Quebec,0,27.0,0.016887131233237873,0.18055555555555555,77.17571428571429,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
758210,23,31208,31208.0,661,119,13,-0.40911666666666663,2,8560.16,128047.0,Aurora,Master,Married,Female,Nova Scotia,0,0.92,0.02117978788170079,0.18055555555555555,356.67333333333335,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
758262,24,33271,33271.0,1379,249,12,-0.29205624999999996,2,3215.2,49608.0,Star,Bachelor,Married,Male,Quebec,0,0.96,0.04144626112046165,0.16666666666666666,128.608,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
758322,0,0,0.0,0,0,24,-2.0,6,10255.8,,Star,College,Single,Female,New Brunswick,0,0.0,0.0,0.3333333333333333,10255.8,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
758328,18,24126,24126.0,591,106,16,-0.8075458333333333,0,8435.18,79245.0,Nova,Bachelor,Married,Female,Ontario,0,18.0,0.024495378621461433,0.2222222222222222,443.95684210526315,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
758372,36,52895,52895.0,0,0,13,-0.0027395833333332766,1,4786.05,,Star,College,Single,Male,British Columbia,0,2.769230769230769,0.0,0.18055555555555555,129.35270270270271,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
758389,47,69241,69241.0,0,0,7,0.8285895833333333,3,3040.25,,Nova,College,Single,Female,British Columbia,0,1.2702702702702702,0.0,0.09722222222222222,63.338541666666664,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
758432,39,60739,60739.0,861,155,6,0.69211875,5,2750.54,56932.0,Nova,Bachelor,Divorced,Female,New Brunswick,0,0.639344262295082,0.014175172867961805,0.08333333333333333,68.7635,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
758635,9,11980,11980.0,0,0,21,-1.4876250000000002,0,3919.37,80697.0,Star,Bachelor,Married,Male,Quebec,0,9.0,0.0,0.2916666666666667,391.937,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
758656,10,19311,19311.0,598,108,20,-1.3376395833333332,3,3342.18,,Nova,College,Married,Female,British Columbia,1,0.2702702702702703,0.03096520298260149,0.2777777777777778,303.83454545454543,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
758695,28,45221,45221.0,1880,338,13,-0.21736875000000003,1,9549.11,72874.0,Nova,Bachelor,Married,Male,Ontario,0,2.1538461538461537,0.041572685860864184,0.18055555555555555,329.2796551724138,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
758738,22,31781,31781.0,300,54,13,-0.42636874999999996,5,2499.41,,Star,College,Single,Male,Quebec,0,0.36065573770491804,0.009439305267132339,0.18055555555555555,108.66999999999999,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
758789,31,49107,49107.0,1544,278,13,-0.13058125,1,19504.47,,Nova,College,Single,Female,British Columbia,0,2.3846153846153846,0.03144090575873585,0.18055555555555555,609.5146875,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
758840,25,39468,39468.0,1293,232,16,-0.565825,6,18943.27,74971.0,Aurora,Bachelor,Married,Male,Quebec,0,0.3424657534246575,0.03275988750665079,0.2222222222222222,728.5873076923077,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
758927,17,23476,23476.0,478,86,17,-0.915775,1,8591.6,60433.0,Nova,Bachelor,Married,Male,Alberta,0,1.3076923076923077,0.02036035268560719,0.2361111111111111,477.31111111111113,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759017,48,65278,65278.0,2094,377,5,0.9913208333333334,2,8838.09,92396.0,Nova,Bachelor,Married,Male,British Columbia,0,1.92,0.032077697268646885,0.06944444444444445,180.3691836734694,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759093,21,33032,33032.0,660,119,13,-0.4393833333333333,5,7398.87,51944.0,Star,Bachelor,Married,Male,Manitoba,0,0.3442622950819672,0.01998001998001998,0.18055555555555555,336.3122727272727,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
759132,0,0,0.0,0,0,24,-2.0,3,5366.78,,Aurora,College,Married,Male,Ontario,1,0.0,0.0,0.3333333333333333,5366.78,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
759223,19,30734,30734.0,1771,318,15,-0.6620791666666667,1,6057.07,126642.0,Aurora,Master,Married,Male,Quebec,0,1.4615384615384615,0.05762160403448837,0.20833333333333334,302.8535,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
759310,0,0,0.0,0,0,24,-2.0,0,19597.06,79148.0,Star,Bachelor,Divorced,Female,Quebec,0,0.0,0.0,0.3333333333333333,19597.06,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
759311,30,39982,39982.0,908,163,13,-0.20844583333333333,6,4220.61,55667.0,Nova,Bachelor,Single,Male,Alberta,0,0.410958904109589,0.022709651601930822,0.18055555555555555,136.14870967741933,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
759322,35,50995,50995.0,1514,273,13,-0.03544791666666667,2,8382.48,50930.0,Nova,Bachelor,Married,Male,Manitoba,0,1.4,0.029688603027688446,0.18055555555555555,232.84666666666666,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759370,29,42871,42871.0,867,156,11,-0.044556249999999964,4,5251.15,,Star,College,Married,Male,Nova Scotia,0,0.5918367346938775,0.020222989363687254,0.1527777777777778,175.03833333333333,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
759417,26,31914,31914.0,2270,408,13,-0.34220416666666664,5,8838.09,92396.0,Star,Bachelor,Married,Female,Ontario,0,0.4262295081967213,0.07112642957856807,0.18055555555555555,327.33666666666664,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759518,12,17997,17997.0,0,0,17,-1.0541854166666667,4,5638.54,86266.0,Nova,Bachelor,Married,Male,Ontario,0,0.24489795918367346,0.0,0.2361111111111111,433.7338461538462,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
759551,48,60107,60107.0,933,168,9,0.62566875,3,35440.14,86466.0,Aurora,Bachelor,Divorced,Male,British Columbia,0,1.2972972972972974,0.015522060291475345,0.125,723.2681632653062,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759603,30,46178,69267.0,0,0,5,1.2941454545454547,0,6325.03,,Aurora,College,Married,Female,Quebec,0,30.0,0.0,0.06944444444444445,204.0332258064516,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
759785,45,68817,68817.0,1359,244,8,0.7009395833333333,4,7618.44,62567.0,Aurora,Bachelor,Married,Female,Quebec,0,0.9183673469387755,0.01974774041675143,0.1111111111111111,165.6182608695652,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
759847,30,48721,48721.0,970,175,10,0.09617291666666668,6,10103.66,66055.0,Aurora,Bachelor,Single,Male,British Columbia,0,0.410958904109589,0.01990887073601248,0.1388888888888889,325.92451612903227,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759899,36,58197,58197.0,1456,262,11,0.19706458333333332,3,10896.05,53394.0,Aurora,Bachelor,Married,Female,Ontario,0,0.972972972972973,0.025018041857108493,0.1527777777777778,294.48783783783784,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
759983,0,0,0.0,0,0,24,-2.0,2,3615.89,,Nova,College,Married,Male,Quebec,1,0.0,0.0,0.3333333333333333,3615.89,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
759991,35,55316,55316.0,0,0,11,0.15822500000000003,3,2646.57,213687.0,Star,Doctor,Divorced,Male,British Columbia,0,0.9459459459459459,0.0,0.1527777777777778,73.51583333333333,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
760061,39,57759,57759.0,1615,291,9,0.42349375,5,2776.32,,Nova,College,Single,Female,Quebec,0,0.639344262295082,0.027960526315789474,0.125,69.408,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
760077,0,0,0.0,0,0,24,-2.0,0,8382.48,50930.0,Nova,Bachelor,Married,Female,Ontario,0,0.0,0.0,0.3333333333333333,8382.48,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
760111,20,24653,24653.0,1739,314,15,-0.6792520833333334,1,7302.78,54219.0,Aurora,Bachelor,Married,Male,British Columbia,0,1.5384615384615385,0.07053622130283119,0.20833333333333334,347.75142857142856,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
760155,47,55039,82558.5,426,77,3,2.5916181818181823,0,3122.98,85263.0,Star,Bachelor,Single,Female,Quebec,0,47.0,0.005159914970415277,0.041666666666666664,65.06208333333333,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
760158,51,73183,109774.5,324,58,4,2.921509090909091,0,4076.63,21623.0,Star,Bachelor,Divorced,Female,Ontario,0,51.0,0.0029514782442348246,0.05555555555555555,78.39673076923077,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
760166,41,61912,61912.0,426,77,13,0.15778333333333336,1,6961.95,,Aurora,College,Married,Male,Prince Edward Island,0,3.1538461538461537,0.006880622809426131,0.18055555555555555,165.76071428571427,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
760176,32,44143,44143.0,0,0,12,-0.05743958333333332,5,5033.39,81908.0,Nova,Bachelor,Married,Female,Ontario,0,0.5245901639344263,0.0,0.16666666666666666,152.5269696969697,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
760196,39,69847,69847.0,520,94,11,0.3323770833333334,6,12550.88,48176.0,Nova,Bachelor,Divorced,Male,Alberta,0,0.5342465753424658,0.007444737143511625,0.1527777777777778,313.772,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
760424,50,65147,97720.5,1902,342,4,2.7299454545454545,0,46302.08,,Aurora,College,Married,Male,Ontario,0,50.0,0.019463475284354007,0.05555555555555555,907.8839215686274,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
760508,31,47794,47794.0,0,0,14,-0.22212083333333332,5,7630.35,,Aurora,College,Single,Male,Nova Scotia,0,0.5081967213114754,0.0,0.19444444444444445,238.4484375,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
